invoice,shipping_code,shipping_type,qty,invoice_date,unit_price,customer_id,country,shipping_direction,transaction_type,revenue_amount,customer_status
550960,POST,Postage,1,2011-07-13,18.00,12622.00,Germany,Charge,Positive,18.00,Registered
550986,DOT,Dotcom Postage,1,2011-07-13,221.16,,United Kingdom,Charge,Positive,221.16,Guest/Unknown
550987,DOT,Dotcom Postage,1,2011-07-13,163.83,,United Kingdom,Charge,Positive,163.83,Guest/Unknown
550998,POST,Postage,1,2011-07-13,40.00,12414.00,Austria,Charge,Positive,40.00,Registered
551004,DOT,Dotcom Postage,1,2011-07-14,176.71,,United Kingdom,Charge,Positive,176.71,Guest/Unknown
551005,DOT,Dotcom Postage,1,2011-07-14,172.63,,United Kingdom,Charge,Positive,172.63,Guest/Unknown
551006,DOT,Dotcom Postage,1,2011-07-14,138.08,,United Kingdom,Charge,Positive,138.08,Guest/Unknown
551007,DOT,Dotcom Postage,1,2011-07-14,125.88,,United Kingdom,Charge,Positive,125.88,Guest/Unknown
551008,DOT,Dotcom Postage,1,2011-07-14,122.50,,United Kingdom,Charge,Positive,122.50,Guest/Unknown
551009,DOT,Dotcom Postage,1,2011-07-14,264.00,,United Kingdom,Charge,Positive,264.00,Guest/Unknown
551010,DOT,Dotcom Postage,1,2011-07-14,119.13,,United Kingdom,Charge,Positive,119.13,Guest/Unknown
551013,POST,Postage,2,2011-07-14,18.00,15108.00,European Community,Charge,Positive,36.00,Registered
551054,POST,Postage,2,2011-07-14,28.00,12429.00,Austria,Charge,Positive,56.00,Registered
551173,DOT,Dotcom Postage,1,2011-07-14,133.64,,United Kingdom,Charge,Positive,133.64,Guest/Unknown
551174,DOT,Dotcom Postage,1,2011-07-15,111.73,,United Kingdom,Charge,Positive,111.73,Guest/Unknown
551187,C2,Carriage,1,2011-07-15,50.00,14911.00,EIRE,Charge,Positive,50.00,Registered
551258,POST,Postage,8,2011-07-15,18.00,12621.00,Germany,Charge,Positive,144.00,Registered
551278,POST,Postage,1,2011-07-15,40.00,12483.00,Sweden,Charge,Positive,40.00,Registered
551339,DOT,Dotcom Postage,1,2011-07-17,102.50,,United Kingdom,Charge,Positive,102.50,Guest/Unknown
551340,DOT,Dotcom Postage,1,2011-07-17,181.34,,United Kingdom,Charge,Positive,181.34,Guest/Unknown
551345,POST,Postage,6,2011-07-17,15.00,14646.00,Netherlands,Charge,Positive,90.00,Registered
551346,POST,Postage,3,2011-07-17,15.00,12362.00,Belgium,Charge,Positive,45.00,Registered
551389,POST,Postage,1,2011-07-17,18.00,12437.00,France,Charge,Positive,18.00,Registered
551398,POST,Postage,3,2011-07-17,28.00,12417.00,Spain,Charge,Positive,84.00,Registered
551467,POST,Postage,1,2011-07-17,18.00,12600.00,Germany,Charge,Positive,18.00,Registered
551468,DOT,Dotcom Postage,1,2011-07-18,143.18,,United Kingdom,Charge,Positive,143.18,Guest/Unknown
551529,POST,Postage,8,2011-07-18,18.00,12524.00,Germany,Charge,Positive,144.00,Registered
551544,POST,Postage,4,2011-07-18,18.00,12683.00,France,Charge,Positive,72.00,Registered
551552,POST,Postage,2,2011-07-18,18.00,12598.00,France,Charge,Positive,36.00,Registered
551649,POST,Postage,2,2011-07-18,20.00,12643.00,France,Charge,Positive,40.00,Registered
551652,POST,Postage,2,2011-07-18,1.00,12643.00,France,Charge,Positive,2.00,Registered
551697,POST,Postage,1,2011-07-18,8142.75,16029.00,United Kingdom,Charge,Positive,8142.75,Registered
551718,DOT,Dotcom Postage,1,2011-07-18,160.37,,United Kingdom,Charge,Positive,160.37,Guest/Unknown
551719,DOT,Dotcom Postage,1,2011-07-18,178.12,,United Kingdom,Charge,Positive,178.12,Guest/Unknown
551818,POST,Postage,4,2011-07-19,18.00,12569.00,Germany,Charge,Positive,72.00,Registered
551820,POST,Postage,2,2011-07-19,18.00,12645.00,Germany,Charge,Positive,36.00,Registered
551868,POST,Postage,8,2011-07-19,28.00,12540.00,Spain,Charge,Positive,224.00,Registered
551886,POST,Postage,1,2011-07-19,18.00,12569.00,Germany,Charge,Positive,18.00,Registered
551887,POST,Postage,2,2011-07-19,18.00,12593.00,France,Charge,Positive,36.00,Registered
551950,C2,Carriage,1,2011-07-19,50.00,14911.00,EIRE,Charge,Positive,50.00,Registered
551985,POST,Postage,1,2011-07-20,15.00,12395.00,Belgium,Charge,Positive,15.00,Registered
551995,DOT,Dotcom Postage,1,2011-07-20,55.64,,United Kingdom,Charge,Positive,55.64,Guest/Unknown
551997,DOT,Dotcom Postage,1,2011-07-20,43.57,,United Kingdom,Charge,Positive,43.57,Guest/Unknown
552000,DOT,Dotcom Postage,1,2011-07-20,49.62,,United Kingdom,Charge,Positive,49.62,Guest/Unknown
552008,POST,Postage,4,2011-07-20,18.00,12476.00,Germany,Charge,Positive,72.00,Registered
552040,POST,Postage,4,2011-07-20,28.00,12502.00,Spain,Charge,Positive,112.00,Registered
552188,POST,Postage,2,2011-07-21,15.00,12394.00,Belgium,Charge,Positive,30.00,Registered
552202,POST,Postage,1,2011-07-21,40.00,12414.00,Austria,Charge,Positive,40.00,Registered
552229,DOT,Dotcom Postage,1,2011-07-21,21.74,,United Kingdom,Charge,Positive,21.74,Guest/Unknown
552230,DOT,Dotcom Postage,1,2011-07-21,0.00,,United Kingdom,Charge,Positive,0.00,Guest/Unknown
552232,DOT,Dotcom Postage,1,2011-07-21,36.71,,United Kingdom,Charge,Positive,36.71,Guest/Unknown
552234,DOT,Dotcom Postage,1,2011-07-21,174.24,,United Kingdom,Charge,Positive,174.24,Guest/Unknown
552315,POST,Postage,6,2011-07-22,18.00,12700.00,France,Charge,Positive,108.00,Registered
552325,POST,Postage,2,2011-07-22,18.00,12490.00,France,Charge,Positive,36.00,Registered
552337,POST,Postage,3,2011-07-24,18.00,12621.00,Germany,Charge,Positive,54.00,Registered
552464,POST,Postage,1,2011-07-24,18.00,12726.00,France,Charge,Positive,18.00,Registered
552493,DOT,Dotcom Postage,1,2011-07-24,226.61,,United Kingdom,Charge,Positive,226.61,Guest/Unknown
552508,DOT,Dotcom Postage,1,2011-07-25,198.60,,United Kingdom,Charge,Positive,198.60,Guest/Unknown
552514,DOT,Dotcom Postage,1,2011-07-25,205.45,,United Kingdom,Charge,Positive,205.45,Guest/Unknown
552520,DOT,Dotcom Postage,1,2011-07-25,189.84,,United Kingdom,Charge,Positive,189.84,Guest/Unknown
552543,POST,Postage,2,2011-07-25,15.00,12399.00,Belgium,Charge,Positive,30.00,Registered
552631,POST,Postage,2,2011-07-25,18.00,12684.00,France,Charge,Positive,36.00,Registered
552649,POST,Postage,1,2011-07-25,18.00,12592.00,Germany,Charge,Positive,18.00,Registered
552656,POST,Postage,3,2011-07-25,18.00,12712.00,Germany,Charge,Positive,54.00,Registered
552660,DOT,Dotcom Postage,1,2011-07-25,184.92,,United Kingdom,Charge,Positive,184.92,Guest/Unknown
552662,DOT,Dotcom Postage,1,2011-07-25,161.88,,United Kingdom,Charge,Positive,161.88,Guest/Unknown
552663,DOT,Dotcom Postage,1,2011-07-25,133.17,,United Kingdom,Charge,Positive,133.17,Guest/Unknown
552665,DOT,Dotcom Postage,1,2011-07-25,101.92,,United Kingdom,Charge,Positive,101.92,Guest/Unknown
552666,DOT,Dotcom Postage,1,2011-07-26,109.25,,United Kingdom,Charge,Positive,109.25,Guest/Unknown
552667,DOT,Dotcom Postage,1,2011-07-26,118.38,,United Kingdom,Charge,Positive,118.38,Guest/Unknown
552668,DOT,Dotcom Postage,1,2011-07-26,168.63,,United Kingdom,Charge,Positive,168.63,Guest/Unknown
552670,DOT,Dotcom Postage,1,2011-07-26,181.83,,United Kingdom,Charge,Positive,181.83,Guest/Unknown
552671,DOT,Dotcom Postage,1,2011-07-26,146.29,,United Kingdom,Charge,Positive,146.29,Guest/Unknown
552672,DOT,Dotcom Postage,1,2011-07-26,135.67,,United Kingdom,Charge,Positive,135.67,Guest/Unknown
552673,DOT,Dotcom Postage,1,2011-07-26,95.38,,United Kingdom,Charge,Positive,95.38,Guest/Unknown
552674,DOT,Dotcom Postage,1,2011-07-26,132.29,,United Kingdom,Charge,Positive,132.29,Guest/Unknown
552675,DOT,Dotcom Postage,1,2011-07-26,166.88,,United Kingdom,Charge,Positive,166.88,Guest/Unknown
552676,DOT,Dotcom Postage,1,2011-07-26,202.29,,United Kingdom,Charge,Positive,202.29,Guest/Unknown
552677,DOT,Dotcom Postage,1,2011-07-26,202.96,,United Kingdom,Charge,Positive,202.96,Guest/Unknown
552678,DOT,Dotcom Postage,1,2011-07-26,201.50,,United Kingdom,Charge,Positive,201.50,Guest/Unknown
552681,DOT,Dotcom Postage,1,2011-07-26,166.08,,United Kingdom,Charge,Positive,166.08,Guest/Unknown
552683,DOT,Dotcom Postage,1,2011-07-26,131.42,,United Kingdom,Charge,Positive,131.42,Guest/Unknown
552684,DOT,Dotcom Postage,1,2011-07-26,161.96,,United Kingdom,Charge,Positive,161.96,Guest/Unknown
552687,DOT,Dotcom Postage,1,2011-07-26,246.50,,United Kingdom,Charge,Positive,246.50,Guest/Unknown
552702,DOT,Dotcom Postage,1,2011-07-26,120.92,,United Kingdom,Charge,Positive,120.92,Guest/Unknown
552731,POST,Postage,2,2011-07-27,18.00,12372.00,Denmark,Charge,Positive,36.00,Registered
552844,POST,Postage,2,2011-07-27,18.00,12649.00,Germany,Charge,Positive,36.00,Registered
552845,POST,Postage,6,2011-07-27,15.00,14646.00,Netherlands,Charge,Positive,90.00,Registered
552846,POST,Postage,1,2011-07-27,18.00,14646.00,Netherlands,Charge,Positive,18.00,Registered
552857,DOT,Dotcom Postage,1,2011-07-28,175.69,,United Kingdom,Charge,Positive,175.69,Guest/Unknown
552871,POST,Postage,2,2011-07-28,18.00,12693.00,Germany,Charge,Positive,36.00,Registered
552874,POST,Postage,7,2011-07-28,18.00,12621.00,Germany,Charge,Positive,126.00,Registered
552878,POST,Postage,8,2011-07-28,18.00,12625.00,Germany,Charge,Positive,144.00,Registered
552884,POST,Postage,1,2011-07-28,15.00,12395.00,Belgium,Charge,Positive,15.00,Registered
552946,POST,Postage,1,2011-07-28,18.00,12683.00,France,Charge,Positive,18.00,Registered
552980,POST,Postage,1,2011-07-28,523.00,12590.00,Germany,Charge,Positive,523.00,Registered
553013,DOT,Dotcom Postage,1,2011-07-29,189.68,,United Kingdom,Charge,Positive,189.68,Guest/Unknown
553037,POST,Postage,4,2011-07-29,18.00,12471.00,Germany,Charge,Positive,72.00,Registered
553044,POST,Postage,2,2011-07-29,18.00,12682.00,France,Charge,Positive,36.00,Registered
553161,POST,Postage,1,2011-07-31,18.00,12681.00,France,Charge,Positive,18.00,Registered
553162,DOT,Dotcom Postage,1,2011-07-31,152.19,,United Kingdom,Charge,Positive,152.19,Guest/Unknown
553195,POST,Postage,1,2011-08-14,18.00,12599.00,France,Charge,Positive,18.00,Registered
553203,C2,Carriage,1,2011-08-14,50.00,14911.00,EIRE,Charge,Positive,50.00,Registered
553208,POST,Postage,2,2011-08-15,18.00,12674.00,France,Charge,Positive,36.00,Registered
553316,POST,Postage,1,2011-08-15,18.00,12682.00,France,Charge,Positive,18.00,Registered
553387,DOT,Dotcom Postage,1,2011-08-16,182.67,,United Kingdom,Charge,Positive,182.67,Guest/Unknown
553389,DOT,Dotcom Postage,1,2011-08-16,113.99,,United Kingdom,Charge,Positive,113.99,Guest/Unknown
553393,DOT,Dotcom Postage,1,2011-08-16,66.38,,United Kingdom,Charge,Positive,66.38,Guest/Unknown
553411,POST,Postage,3,2011-08-16,18.00,12714.00,France,Charge,Positive,54.00,Registered
553415,POST,Postage,2,2011-08-16,18.00,12463.00,Belgium,Charge,Positive,36.00,Registered
553541,DOT,Dotcom Postage,1,2011-08-17,248.13,,United Kingdom,Charge,Positive,248.13,Guest/Unknown
553542,DOT,Dotcom Postage,1,2011-08-17,204.63,,United Kingdom,Charge,Positive,204.63,Guest/Unknown
553543,DOT,Dotcom Postage,1,2011-08-17,154.50,,United Kingdom,Charge,Positive,154.50,Guest/Unknown
553544,DOT,Dotcom Postage,1,2011-08-17,124.08,,United Kingdom,Charge,Positive,124.08,Guest/Unknown
553545,DOT,Dotcom Postage,1,2011-08-17,105.96,,United Kingdom,Charge,Positive,105.96,Guest/Unknown
553547,POST,Postage,4,2011-08-17,18.00,12474.00,Germany,Charge,Positive,72.00,Registered
553549,DOT,Dotcom Postage,1,2011-08-17,179.67,,United Kingdom,Charge,Positive,179.67,Guest/Unknown
553566,POST,Postage,3,2011-08-17,18.00,12690.00,France,Charge,Positive,54.00,Registered
553577,POST,Postage,2,2011-08-18,18.00,12437.00,France,Charge,Positive,36.00,Registered
553666,POST,Postage,2,2011-08-18,18.00,12679.00,France,Charge,Positive,36.00,Registered
553674,POST,Postage,1,2011-08-18,40.00,12483.00,Sweden,Charge,Positive,40.00,Registered
553679,C2,Carriage,1,2011-08-18,50.00,14565.00,United Kingdom,Charge,Positive,50.00,Registered
553682,POST,Postage,4,2011-08-18,15.00,14646.00,Netherlands,Charge,Positive,60.00,Registered
553718,DOT,Dotcom Postage,1,2011-08-18,176.80,,United Kingdom,Charge,Positive,176.80,Guest/Unknown
553731,POST,Postage,4,2011-08-18,18.00,12481.00,Germany,Charge,Positive,72.00,Registered
553741,POST,Postage,3,2011-08-18,18.00,12520.00,Germany,Charge,Positive,54.00,Registered
553766,DOT,Dotcom Postage,1,2011-08-19,205.50,,United Kingdom,Charge,Positive,205.50,Guest/Unknown
553767,DOT,Dotcom Postage,1,2011-08-19,162.75,,United Kingdom,Charge,Positive,162.75,Guest/Unknown
553768,DOT,Dotcom Postage,1,2011-08-19,236.46,,United Kingdom,Charge,Positive,236.46,Guest/Unknown
553842,POST,Postage,2,2011-08-19,18.00,12524.00,Germany,Charge,Positive,36.00,Registered
553843,POST,Postage,2,2011-08-19,18.00,12553.00,France,Charge,Positive,36.00,Registered
553884,POST,Postage,1,2011-08-21,18.00,12600.00,Germany,Charge,Positive,18.00,Registered
553885,POST,Postage,1,2011-08-21,18.00,12601.00,Germany,Charge,Positive,18.00,Registered
553890,DOT,Dotcom Postage,1,2011-08-21,167.03,,United Kingdom,Charge,Positive,167.03,Guest/Unknown
553897,C2,Carriage,1,2011-08-21,50.00,14911.00,EIRE,Charge,Positive,50.00,Registered
553921,C2,Carriage,1,2011-08-21,50.00,13376.00,United Kingdom,Charge,Positive,50.00,Registered
553931,C2,Carriage,1,2011-08-21,50.00,14911.00,EIRE,Charge,Positive,50.00,Registered
553997,POST,Postage,9,2011-08-22,18.00,12656.00,France,Charge,Positive,162.00,Registered
554038,POST,Postage,2,2011-08-22,15.00,12775.00,Netherlands,Charge,Positive,30.00,Registered
554054,DOT,Dotcom Postage,1,2011-08-22,124.27,,United Kingdom,Charge,Positive,124.27,Guest/Unknown
554097,POST,Postage,5,2011-08-23,18.00,12567.00,France,Charge,Positive,90.00,Registered
554104,POST,Postage,4,2011-08-23,18.00,12705.00,Germany,Charge,Positive,72.00,Registered
554106,POST,Postage,4,2011-08-23,18.00,12710.00,Germany,Charge,Positive,72.00,Registered
554109,POST,Postage,2,2011-08-23,18.00,12682.00,France,Charge,Positive,36.00,Registered
554132,POST,Postage,4,2011-08-23,40.00,12360.00,Austria,Charge,Positive,160.00,Registered
554134,POST,Postage,2,2011-08-23,18.00,12583.00,France,Charge,Positive,36.00,Registered
554137,POST,Postage,2,2011-08-23,18.00,12708.00,Germany,Charge,Positive,36.00,Registered
554147,POST,Postage,2,2011-08-24,15.00,12423.00,Belgium,Charge,Positive,30.00,Registered
554159,POST,Postage,2,2011-08-24,15.00,12464.00,Belgium,Charge,Positive,30.00,Registered
554280,C2,Carriage,1,2011-08-24,50.00,14817.00,United Kingdom,Charge,Positive,50.00,Registered
554285,DOT,Dotcom Postage,1,2011-08-24,156.92,,United Kingdom,Charge,Positive,156.92,Guest/Unknown
554293,DOT,Dotcom Postage,1,2011-08-24,159.63,,United Kingdom,Charge,Positive,159.63,Guest/Unknown
554310,DOT,Dotcom Postage,1,2011-08-24,249.91,,United Kingdom,Charge,Positive,249.91,Guest/Unknown
554324,POST,Postage,1,2011-08-24,18.00,12712.00,Germany,Charge,Positive,18.00,Registered
554325,POST,Postage,3,2011-08-24,18.00,12621.00,Germany,Charge,Positive,54.00,Registered
554356,POST,Postage,2,2011-08-24,18.00,12670.00,France,Charge,Positive,36.00,Registered
554363,POST,Postage,2,2011-08-24,18.00,12647.00,Germany,Charge,Positive,36.00,Registered
554511,DOT,Dotcom Postage,1,2011-08-25,162.67,,United Kingdom,Charge,Positive,162.67,Guest/Unknown
554512,DOT,Dotcom Postage,1,2011-08-25,194.12,,United Kingdom,Charge,Positive,194.12,Guest/Unknown
554514,DOT,Dotcom Postage,1,2011-08-25,214.29,,United Kingdom,Charge,Positive,214.29,Guest/Unknown
554555,POST,Postage,2,2011-08-26,18.00,12437.00,France,Charge,Positive,36.00,Registered
554648,POST,Postage,3,2011-08-26,18.00,12562.00,France,Charge,Positive,54.00,Registered
554650,POST,Postage,3,2011-08-26,18.00,12681.00,France,Charge,Positive,54.00,Registered
554654,POST,Postage,3,2011-08-26,40.00,12815.00,Poland,Charge,Positive,120.00,Registered
554694,DOT,Dotcom Postage,1,2011-08-28,202.77,,United Kingdom,Charge,Positive,202.77,Guest/Unknown
554699,POST,Postage,3,2011-08-28,18.00,12613.00,Germany,Charge,Positive,54.00,Registered
554711,POST,Postage,1,2011-08-28,18.00,12654.00,Germany,Charge,Positive,18.00,Registered
554714,DOT,Dotcom Postage,1,2011-08-28,155.25,,United Kingdom,Charge,Positive,155.25,Guest/Unknown
554770,C2,Carriage,1,2011-08-28,50.00,14911.00,EIRE,Charge,Positive,50.00,Registered
554792,POST,Postage,1,2011-08-28,28.00,12547.00,Spain,Charge,Positive,28.00,Registered
554794,POST,Postage,2,2011-08-28,18.00,12720.00,Germany,Charge,Positive,36.00,Registered
554826,C2,Carriage,2,2011-08-28,18.00,12493.00,France,Charge,Positive,36.00,Registered
554840,POST,Postage,2,2011-08-30,18.00,12684.00,France,Charge,Positive,36.00,Registered
554857,POST,,800,2011-08-30,0.00,,United Kingdom,Charge,Positive,0.00,Guest/Unknown
554861,POST,Postage,5,2011-08-30,18.00,12633.00,Germany,Charge,Positive,90.00,Registered
554924,POST,Postage,1,2011-08-30,4.00,12748.00,United Kingdom,Charge,Positive,4.00,Registered
554938,POST,Postage,4,2011-08-30,15.00,12876.00,Belgium,Charge,Positive,60.00,Registered
554940,POST,Postage,2,2011-08-30,18.00,12494.00,France,Charge,Positive,36.00,Registered
554957,DOT,Dotcom Postage,1,2011-08-30,75.75,,United Kingdom,Charge,Positive,75.75,Guest/Unknown
554958,DOT,Dotcom Postage,1,2011-08-30,167.88,,United Kingdom,Charge,Positive,167.88,Guest/Unknown
554959,DOT,Dotcom Postage,1,2011-08-30,58.50,,United Kingdom,Charge,Positive,58.50,Guest/Unknown
554960,DOT,Dotcom Postage,1,2011-08-30,148.75,,United Kingdom,Charge,Positive,148.75,Guest/Unknown
554961,DOT,Dotcom Postage,1,2011-08-30,164.29,,United Kingdom,Charge,Positive,164.29,Guest/Unknown
554985,POST,Postage,4,2011-08-30,18.00,12426.00,Germany,Charge,Positive,72.00,Registered
555003,POST,Postage,1,2011-08-30,15.00,12787.00,Netherlands,Charge,Positive,15.00,Registered
555095,POST,Postage,7,2011-08-30,28.00,12540.00,Spain,Charge,Positive,196.00,Registered
555096,POST,Postage,3,2011-08-30,18.00,12682.00,France,Charge,Positive,54.00,Registered
555106,POST,Postage,2,2011-08-30,15.00,12790.00,Netherlands,Charge,Positive,30.00,Registered
555147,POST,Postage,4,2011-08-30,40.00,13505.00,Switzerland,Charge,Positive,160.00,Registered
555149,DOT,Dotcom Postage,1,2011-08-30,154.01,,United Kingdom,Charge,Positive,154.01,Guest/Unknown
555150,DOT,Dotcom Postage,1,2011-08-30,183.55,,United Kingdom,Charge,Positive,183.55,Guest/Unknown
555161,POST,Postage,1,2011-08-31,15.00,12423.00,Belgium,Charge,Positive,15.00,Registered
555162,POST,Postage,4,2011-08-31,18.00,12473.00,Germany,Charge,Positive,72.00,Registered
555275,DOT,Dotcom Postage,1,2011-08-31,205.29,,United Kingdom,Charge,Positive,205.29,Guest/Unknown
555276,DOT,Dotcom Postage,1,2011-08-31,185.88,,United Kingdom,Charge,Positive,185.88,Guest/Unknown
555277,DOT,Dotcom Postage,1,2011-08-31,124.87,,United Kingdom,Charge,Positive,124.87,Guest/Unknown
555278,DOT,Dotcom Postage,1,2011-08-31,97.96,,United Kingdom,Charge,Positive,97.96,Guest/Unknown
555320,DOT,Dotcom Postage,1,2011-09-13,98.54,,United Kingdom,Charge,Positive,98.54,Guest/Unknown
555321,DOT,Dotcom Postage,1,2011-09-13,56.79,,United Kingdom,Charge,Positive,56.79,Guest/Unknown
555322,DOT,Dotcom Postage,1,2011-09-13,88.71,,United Kingdom,Charge,Positive,88.71,Guest/Unknown
555323,DOT,Dotcom Postage,1,2011-09-13,46.00,,United Kingdom,Charge,Positive,46.00,Guest/Unknown
555324,DOT,Dotcom Postage,1,2011-09-13,124.08,,United Kingdom,Charge,Positive,124.08,Guest/Unknown
555325,DOT,Dotcom Postage,1,2011-09-13,47.67,,United Kingdom,Charge,Positive,47.67,Guest/Unknown
555326,DOT,Dotcom Postage,1,2011-09-13,79.67,,United Kingdom,Charge,Positive,79.67,Guest/Unknown
555327,DOT,Dotcom Postage,1,2011-09-13,158.63,,United Kingdom,Charge,Positive,158.63,Guest/Unknown
555397,DOT,Dotcom Postage,1,2011-09-13,216.80,,United Kingdom,Charge,Positive,216.80,Guest/Unknown
555403,POST,Postage,1,2011-09-13,40.00,12676.00,Sweden,Charge,Positive,40.00,Registered
555407,POST,Postage,1,2011-09-13,15.00,12775.00,Netherlands,Charge,Positive,15.00,Registered
555417,POST,Postage,1,2011-09-13,18.00,12601.00,Germany,Charge,Positive,18.00,Registered
555470,POST,Postage,1,2011-09-13,28.00,12455.00,Spain,Charge,Positive,28.00,Registered
555510,DOT,Dotcom Postage,1,2011-09-14,181.45,,United Kingdom,Charge,Positive,181.45,Guest/Unknown
555523,POST,Postage,2,2011-09-14,18.00,12468.00,Germany,Charge,Positive,36.00,Registered
555531,POST,Postage,11,2011-09-14,18.00,12678.00,France,Charge,Positive,198.00,Registered
555547,POST,Postage,4,2011-09-14,18.00,12681.00,France,Charge,Positive,72.00,Registered
555553,POST,Postage,2,2011-09-14,18.00,12662.00,Germany,Charge,Positive,36.00,Registered
555569,POST,Postage,5,2011-09-15,18.00,12727.00,France,Charge,Positive,90.00,Registered
555572,POST,Postage,6,2011-09-15,15.00,12449.00,Belgium,Charge,Positive,90.00,Registered
555574,POST,Postage,3,2011-09-15,15.00,12417.00,Belgium,Charge,Positive,45.00,Registered
